dataset_id,query,treatment_case,bf_cost_multiplier,model,seed_count,median_adjusted_speedup_vs_baseline,geomean_adjusted_speedup_vs_baseline,seed_win_rate
job_t1,11a,2,1.5,direct_add,20,1.15746376,1.14363252,0.6
job_t1,11a,2,2,cpu_share,20,1.10863405,1.09123637,0.55
job_t1,11a,2,2,direct_add,20,1.13285566,1.11691114,0.6
job_t1,11a,2,4,cpu_share,20,0.988095874,0.96018165,0.5
job_t1,11a,2,4,direct_add,20,1.04522688,1.02162561,0.55
job_t1,11a,2,8,cpu_share,20,0.777351955,0.775479058,0.15
job_t1,11a,2,8,direct_add,20,0.891805525,0.873217209,0.4
job_t1,11a,4,1,cpu_share,20,1.32142857,1.30306825,0.65
job_t1,11a,4,1,direct_add,20,1.32142857,1.30306825,0.65
job_t1,11a,4,1.5,cpu_share,20,1.27055192,1.24518464,0.65
job_t1,11a,4,1.5,direct_add,20,1.28681333,1.26517383,0.65
job_t1,11a,4,2,cpu_share,20,1.22344836,1.19229901,0.65
job_t1,11a,4,2,direct_add,20,1.25396652,1.22943707,0.65
job_t1,11a,4,4,cpu_share,20,1.06545374,1.01957042,0.55
job_t1,11a,4,4,direct_add,20,1.13780314,1.10473716,0.6
job_t1,11a,4,8,cpu_share,20,0.846764472,0.791255802,0.25
job_t1,11a,4,8,direct_add,20,0.959971824,0.91868207,0.45
job_t1,11b,2,1,cpu_share,20,0.80026455,0.774437231,0.3
job_t1,11b,2,1,direct_add,20,0.80026455,0.774437231,0.3
job_t1,11b,2,1.5,cpu_share,20,0.782776385,0.760602631,0.3
job_t1,11b,2,1.5,direct_add,20,0.78706752,0.763880768,0.3
job_t1,11b,2,2,cpu_share,20,0.766143657,0.747319188,0.3
job_t1,11b,2,2,direct_add,20,0.774342963,0.753631896,0.3
job_t1,11b,2,4,cpu_share,20,0.70693158,0.699020256,0.2
job_t1,11b,2,4,direct_add,20,0.727663844,0.715439586,0.2
job_t1,11b,2,8,cpu_share,20,0.626921803,0.620441069,0.2
job_t1,11b,2,8,direct_add,20,0.650488717,0.650226105,0.2
job_t1,11b,4,1,cpu_share,20,0.792857143,0.77458589,0.3
job_t1,11b,4,1,direct_add,20,0.792857143,0.77458589,0.3
job_t1,11b,4,1.5,cpu_share,20,0.775042431,0.759579641,0.3
job_t1,11b,4,1.5,direct_add,20,0.779629166,0.763165121,0.3
job_t1,11b,4,2,cpu_share,20,0.758162641,0.745219118,0.3
job_t1,11b,4,2,direct_add,20,0.766894296,0.752103332,0.3
job_t1,11b,4,4,cpu_share,20,0.698537056,0.693386426,0.2
job_t1,11b,4,4,direct_add,20,0.720331464,0.711104811,0.2
job_t1,11b,4,8,cpu_share,20,0.61746663,0.610272155,0.15
job_t1,11b,4,8,direct_add,20,0.643812363,0.641886564,0.2
job_t1,11c,2,1,cpu_share,20,1.625,1.96837358,0.65
job_t1,11c,2,1,direct_add,20,1.625,1.96837358,0.65
job_t1,11c,2,1.5,cpu_share,20,1.61025199,1.94548337,0.65
job_t1,11c,2,1.5,direct_add,20,1.61393165,1.95163389,0.65
job_t1,11c,2,2,cpu_share,20,1.5957693,1.92317374,0.65
job_t1,11c,2,2,direct_add,20,1.6030131,1.93519753,0.65
job_t1,11c,2,4,cpu_share,20,1.5403535,1.83928038,0.65
job_t1,11c,2,4,direct_add,20,1.56077767,1.87231513,0.65
job_t1,11c,2,8,cpu_share,20,1.44031944,1.69322333,0.65
job_t1,11c,2,8,direct_add,20,1.48265089,1.75875083,0.65
job_t1,11c,4,1,cpu_share,20,1.625,2.29570305,0.8
job_t1,11c,4,1,direct_add,20,1.625,2.29570305,0.8
job_t1,11c,4,1.5,cpu_share,20,1.60712557,2.25702166,0.8
job_t1,11c,4,1.5,direct_add,20,1.61179618,2.26767747,0.8
job_t1,11c,4,2,cpu_share,20,1.5896401,2.21969525,0.8
job_t1,11c,4,2,direct_add,20,1.59880522,2.24035269,0.8
job_t1,11c,4,4,cpu_share,20,1.52334448,2.08253226,0.75
job_t1,11c,4,4,direct_add,20,1.5488702,2.13754331,0.75
job_t1,11c,4,8,cpu_share,20,1.4060656,1.85512072,0.75
job_t1,11c,4,8,direct_add,20,1.45780807,1.95855752,0.75
job_t1,11d,2,1,cpu_share,20,0.874176548,1.76134605,0.35
job_t1,11d,2,1,direct_add,20,0.874176548,1.76134605,0.35
job_t1,11d,2,1.5,cpu_share,20,0.861478913,1.72662781,0.35
job_t1,11d,2,1.5,direct_add,20,0.863596626,1.73476211,0.35
job_t1,11d,2,2,cpu_share,20,0.849156532,1.69339086,0.35
job_t1,11d,2,2,direct_add,20,0.853276117,1.70902343,0.35
job_t1,11d,2,4,cpu_share,20,0.799336006,1.57336378,0.35
job_t1,11d,2,4,direct_add,20,0.814402431,1.61372022,0.35
job_t1,11d,2,8,cpu_share,20,0.691056477,1.38093657,0.35
job_t1,11d,2,8,direct_add,20,0.728646019,1.45321129,0.35
job_t1,11d,4,1,cpu_share,20,1.4869281,2.39151262,0.7
job_t1,11d,4,1,direct_add,20,1.4869281,2.39151262,0.7
job_t1,11d,4,1.5,cpu_share,20,1.43557265,2.3095715,0.7
job_t1,11d,4,1.5,direct_add,20,1.44834823,2.33043516,0.7
job_t1,11d,4,2,cpu_share,20,1.38764673,2.2332116,0.7
job_t1,11d,4,2,direct_add,20,1.41172188,2.27243642,0.7
job_t1,11d,4,4,cpu_share,20,1.22417648,1.97329255,0.7
job_t1,11d,4,4,direct_add,20,1.2820547,2.06695396,0.7
job_t1,11d,4,8,cpu_share,20,1.00479679,1.60254844,0.5
job_t1,11d,4,8,direct_add,20,1.08312986,1.75104311,0.6
job_t1,12a,2,1,cpu_share,20,1.91935484,2.1885734,1
job_t1,12a,2,1,direct_add,20,1.91935484,2.1885734,1
job_t1,12a,2,1.5,cpu_share,20,1.78559778,2.06820711,1
job_t1,12a,2,1.5,direct_add,20,1.80762232,2.08771629,1
job_t1,12a,2,2,cpu_share,20,1.66938995,1.96066285,1
job_t1,12a,2,2,direct_add,20,1.70828504,1.99592968,1
job_t1,12a,2,4,cpu_share,20,1.36547894,1.62444539,1
job_t1,12a,2,4,direct_add,20,1.42486263,1.69844589,1
job_t1,12a,2,8,cpu_share,20,1.02059377,1.21171997,0.5
job_t1,12a,2,8,direct_add,20,1.09668002,1.31023165,0.55
job_t1,12a,4,1,cpu_share,20,2.35754986,2.68575447,1
job_t1,12a,4,1,direct_add,20,2.35754986,2.68575447,1
job_t1,12a,4,1.5,cpu_share,20,2.13014055,2.42583214,1
job_t1,12a,4,1.5,direct_add,20,2.17282263,2.47529914,1
job_t1,12a,4,2,cpu_share,20,1.94289404,2.21185579,1
job_t1,12a,4,2,direct_add,20,2.01504921,2.29548394,1
job_t1,12a,4,4,cpu_share,20,1.43796596,1.63523827,0.9
job_t1,12a,4,4,direct_add,20,1.56194225,1.77886876,1
job_t1,12a,4,8,cpu_share,20,0.946638907,1.07506849,0.45
job_t1,12a,4,8,direct_add,20,1.07789695,1.22695661,0.55
job_t1,12b,2,1,cpu_share,20,1.93214286,2.43285478,0.95
job_t1,12b,2,1,direct_add,20,1.93214286,2.43285478,0.95
job_t1,12b,2,1.5,cpu_share,20,1.86829406,2.39325067,0.95
job_t1,12b,2,1.5,direct_add,20,1.87838082,2.3999638,0.95
job_t1,12b,2,2,cpu_share,20,1.82690052,2.35513421,0.95
job_t1,12b,2,2,direct_add,20,1.84590921,2.36810125,0.95
job_t1,12b,2,4,cpu_share,20,1.68423377,2.21578259,0.85
job_t1,12b,2,4,direct_add,20,1.73009977,2.24990984,0.85
job_t1,12b,2,8,cpu_share,20,1.47658518,1.98641288,0.75
job_t1,12b,2,8,direct_add,20,1.519169,2.04966681,0.75
job_t1,12b,4,1,cpu_share,20,2.03382353,2.73916805,1
job_t1,12b,4,1,direct_add,20,2.03382353,2.73916805,1
job_t1,12b,4,1.5,cpu_share,20,1.96771585,2.69014282,1
job_t1,12b,4,1.5,direct_add,20,1.98175519,2.69907955,1
job_t1,12b,4,2,cpu_share,20,1.92297868,2.64307903,1
job_t1,12b,4,2,direct_add,20,1.93438804,2.66029961,1
job_t1,12b,4,4,cpu_share,20,1.79300861,2.47200907,0.9
job_t1,12b,4,4,direct_add,20,1.82258879,2.51692485,0.95
job_t1,12b,4,8,cpu_share,20,1.59231698,2.19381442,0.85
job_t1,12b,4,8,direct_add,20,1.63696762,2.27576618,0.85
job_t1,12c,2,1,cpu_share,20,1.65789474,2.00014299,1
job_t1,12c,2,1,direct_add,20,1.65789474,2.00014299,1
job_t1,12c,2,1.5,cpu_share,20,1.56150047,1.89554282,1
job_t1,12c,2,1.5,direct_add,20,1.5695836,1.90924711,1
job_t1,12c,2,2,cpu_share,20,1.48163424,1.80171767,1
job_t1,12c,2,2,direct_add,20,1.5091634,1.82651901,1
job_t1,12c,2,4,cpu_share,20,1.26532817,1.50579882,0.9
job_t1,12c,2,4,direct_add,20,1.3006882,1.55812503,1
job_t1,12c,2,8,cpu_share,20,0.982349493,1.13620729,0.5
job_t1,12c,2,8,direct_add,20,1.03322219,1.20657864,0.55
job_t1,12c,4,1,cpu_share,20,2.140625,2.49344977,1
job_t1,12c,4,1,direct_add,20,2.140625,2.49344977,1
job_t1,12c,4,1.5,cpu_share,20,1.89718334,2.24579594,1
job_t1,12c,4,1.5,direct_add,20,1.93256578,2.28359451,1
job_t1,12c,4,2,cpu_share,20,1.70364373,2.04418777,1
job_t1,12c,4,2,direct_add,20,1.76153235,2.10722672,1
job_t1,12c,4,4,cpu_share,20,1.24713471,1.50886514,0.9
job_t1,12c,4,4,direct_add,20,1.31101266,1.61365473,1
job_t1,12c,4,8,cpu_share,20,0.875726595,0.995414799,0.4
job_t1,12c,4,8,direct_add,20,0.95465875,1.10357229,0.4
job_t1,13a,2,1,cpu_share,20,7.2375,7.27200367,1
job_t1,13a,2,1,direct_add,20,7.2375,7.27200367,1
job_t1,13a,2,1.5,cpu_share,20,6.43056313,6.42352659,1
job_t1,13a,2,1.5,direct_add,20,6.53436317,6.51666413,1
job_t1,13a,2,2,cpu_share,20,5.68042386,5.75503985,1
job_t1,13a,2,2,direct_add,20,5.84447071,5.90604696,1
job_t1,13a,2,4,cpu_share,20,3.87334379,4.0715984,1
job_t1,13a,2,4,direct_add,20,4.10940042,4.30463734,1
job_t1,13a,2,8,cpu_share,20,2.51142865,2.57566383,0.95
job_t1,13a,2,8,direct_add,20,2.73512008,2.79949511,0.95
job_t1,13a,4,1,cpu_share,20,7.64676113,8.04401592,1
job_t1,13a,4,1,direct_add,20,7.64676113,8.04401592,1
job_t1,13a,4,1.5,cpu_share,20,6.68952143,6.85267574,1
job_t1,13a,4,1.5,direct_add,20,6.80232018,6.99417603,1
job_t1,13a,4,2,cpu_share,20,5.87187886,5.97133619,1
job_t1,13a,4,2,direct_add,20,6.08436435,6.18944804,1
job_t1,13a,4,4,cpu_share,20,3.79885739,3.94906243,1
job_t1,13a,4,4,direct_add,20,4.07470765,4.24602505,1
job_t1,13a,4,8,cpu_share,20,2.27256311,2.35838423,0.95
job_t1,13a,4,8,direct_add,20,2.55088624,2.61370522,0.95
job_t1,13b,2,1,cpu_share,20,3.88893581,5.42323619,1
job_t1,13b,2,1,direct_add,20,3.88893581,5.42323619,1
job_t1,13b,2,1.5,cpu_share,20,3.73286491,5.16901379,1
job_t1,13b,2,1.5,direct_add,20,3.75648877,5.21153417,1
job_t1,13b,2,2,cpu_share,20,3.58890419,4.93792034,1
job_t1,13b,2,2,direct_add,20,3.63281412,5.01597788,1
job_t1,13b,2,4,cpu_share,20,3.10965928,4.19077418,1
job_t1,13b,2,4,direct_add,20,3.21038218,4.36276721,1
job_t1,13b,2,8,cpu_share,20,2.45499709,3.22044706,1
job_t1,13b,2,8,direct_add,20,2.61114497,3.46396919,1
job_t1,13b,4,1,cpu_share,20,4.86148148,6.40958377,1
job_t1,13b,4,1,direct_add,20,4.86148148,6.40958377,1
job_t1,13b,4,1.5,cpu_share,20,4.54204906,5.96467478,1
job_t1,13b,4,1.5,direct_add,20,4.60229675,6.04513577,1
job_t1,13b,4,2,cpu_share,20,4.26292576,5.57775865,1
job_t1,13b,4,2,direct_add,20,4.36989076,5.7200779,1
job_t1,13b,4,4,cpu_share,20,3.42598216,4.42969894,1
job_t1,13b,4,4,direct_add,20,3.63834906,4.7084268,1
job_t1,13b,4,8,cpu_share,20,2.45544398,3.13931001,1
job_t1,13b,4,8,direct_add,20,2.73022838,3.47949774,1
job_t1,13c,2,1,cpu_share,20,4.2962963,5.6821796,1
job_t1,13c,2,1,direct_add,20,4.2962963,5.6821796,1
job_t1,13c,2,1.5,cpu_share,20,4.17810951,5.50902076,1
job_t1,13c,2,1.5,direct_add,20,4.20125995,5.5434619,1
job_t1,13c,2,2,cpu_share,20,4.06625286,5.34616888,1
job_t1,13c,2,2,direct_add,20,4.11033832,5.41140215,1
job_t1,13c,2,4,cpu_share,20,3.67293821,4.7812991,1
job_t1,13c,2,4,direct_add,20,3.78287916,4.94094572,1
job_t1,13c,2,8,cpu_share,20,3.07760367,3.94820532,1
job_t1,13c,2,8,direct_add,20,3.2629999,4.20997823,1
job_t1,13c,4,1,cpu_share,20,5.62406015,6.90263498,1
job_t1,13c,4,1,direct_add,20,5.62406015,6.90263498,1
job_t1,13c,4,1.5,cpu_share,20,5.42339524,6.6136053,1
job_t1,13c,4,1.5,direct_add,20,5.46658862,6.67765826,1
job_t1,13c,4,2,cpu_share,20,5.23665879,6.34791225,1
job_t1,13c,4,2,direct_add,20,5.3177373,6.46694634,1
job_t1,13c,4,4,cpu_share,20,4.54832782,5.46968554,1
job_t1,13c,4,4,direct_add,20,4.76116709,5.7425877,1
job_t1,13c,4,8,cpu_share,20,3.59827347,4.28545937,1
job_t1,13c,4,8,direct_add,20,3.92196391,4.69253025,1
job_t1,13d,2,1,cpu_share,20,2.63760965,3.0558377,1
job_t1,13d,2,1,direct_add,20,2.63760965,3.0558377,1
job_t1,13d,2,1.5,cpu_share,20,2.46935896,2.86110666,1
job_t1,13d,2,1.5,direct_add,20,2.48264721,2.87615883,1
job_t1,13d,2,2,cpu_share,20,2.32132029,2.69001627,1
job_t1,13d,2,2,direct_add,20,2.34490836,2.71669873,1
job_t1,13d,2,4,cpu_share,20,1.87249035,2.17220417,0.95
job_t1,13d,2,4,direct_add,20,1.91915656,2.22485406,0.95
job_t1,13d,2,8,cpu_share,20,1.3505338,1.57035287,0.7
job_t1,13d,2,8,direct_add,20,1.40808831,1.63528456,0.7
job_t1,13d,4,1,cpu_share,20,2.48879597,2.98332791,1
job_t1,13d,4,1,direct_add,20,2.48879597,2.98332791,1
job_t1,13d,4,1.5,cpu_share,20,2.15469935,2.62273737,1
job_t1,13d,4,1.5,direct_add,20,2.18242202,2.6520325,1
job_t1,13d,4,2,cpu_share,20,1.91719511,2.34050133,0.95
job_t1,13d,4,2,direct_add,20,1.95493172,2.38745314,0.95
job_t1,13d,4,4,cpu_share,20,1.36200917,1.63779453,0.75
job_t1,13d,4,4,direct_add,20,1.41892934,1.70791409,0.75
job_t1,13d,4,8,cpu_share,20,0.865755592,1.0245024,0.45
job_t1,13d,4,8,direct_add,20,0.919359335,1.08952785,0.45
job_t1,14a,2,1,cpu_share,20,8.30916667,6.55273999,1
job_t1,14a,2,1,direct_add,20,8.30916667,6.55273999,1
job_t1,14a,2,1.5,cpu_share,20,7.46628811,5.93041083,1
job_t1,14a,2,1.5,direct_add,20,7.65249865,6.05688257,1
job_t1,14a,2,2,cpu_share,20,6.77977451,5.4167274,1
job_t1,14a,2,2,direct_add,20,7.09263493,5.63127116,1
job_t1,14a,2,4,cpu_share,20,4.96027088,4.02533619,1
job_t1,14a,2,4,direct_add,20,5.48935155,4.39777301,1
job_t1,14a,2,8,cpu_share,20,3.21087168,2.66164301,0.95
job_t1,14a,2,8,direct_add,20,3.73636227,3.0606016,1
job_t1,14a,4,1,cpu_share,20,8.80434783,7.06109664,1
job_t1,14a,4,1,direct_add,20,8.80434783,7.06109664,1
job_t1,14a,4,1.5,cpu_share,20,7.75579837,6.28007331,1
job_t1,14a,4,1.5,direct_add,20,7.97631657,6.45095117,1
job_t1,14a,4,2,cpu_share,20,6.93060842,5.65520232,1
job_t1,14a,4,2,direct_add,20,7.29075775,5.93833464,1
job_t1,14a,4,4,cpu_share,20,4.96802997,4.04696052,1
job_t1,14a,4,4,direct_add,20,5.5090161,4.50784713,1
job_t1,14a,4,8,cpu_share,20,3.14770769,2.5811752,0.9
job_t1,14a,4,8,direct_add,20,3.72126213,3.04410951,1
job_t1,14b,2,1,cpu_share,20,7.38621795,5.56180165,1
job_t1,14b,2,1,direct_add,20,7.38621795,5.56180165,1
job_t1,14b,2,1.5,cpu_share,20,7.06834928,5.3615579,1
job_t1,14b,2,1.5,direct_add,20,7.13369259,5.40056299,1
job_t1,14b,2,2,cpu_share,20,6.76901751,5.17542064,1
job_t1,14b,2,2,direct_add,20,6.88989511,5.24853949,1
job_t1,14b,2,4,cpu_share,20,5.7889961,4.54555487,1
job_t1,14b,2,4,direct_add,20,6.06134807,4.71826789,1
job_t1,14b,2,8,cpu_share,20,4.55993046,3.65831642,1
job_t1,14b,2,8,direct_add,20,4.91342482,3.92733561,1
job_t1,14b,4,1,cpu_share,20,7.86956522,5.82403772,1
job_t1,14b,4,1,direct_add,20,7.86956522,5.82403772,1
job_t1,14b,4,1.5,cpu_share,20,7.49806795,5.58731907,1
job_t1,14b,4,1.5,direct_add,20,7.57277786,5.63545586,1
job_t1,14b,4,2,cpu_share,20,7.13845684,5.36933629,1
job_t1,14b,4,2,direct_add,20,7.27511875,5.45886894,1
job_t1,14b,4,4,cpu_share,20,5.99455026,4.64601035,1
job_t1,14b,4,4,direct_add,20,6.28668889,4.85196105,1
job_t1,14b,4,8,cpu_share,20,4.61707771,3.66288613,1
job_t1,14b,4,8,direct_add,20,5.02084255,3.97188891,1
job_t1,14c,2,1,cpu_share,20,5.42765957,4.42478397,1
job_t1,14c,2,1,direct_add,20,5.42765957,4.42478397,1
job_t1,14c,2,1.5,cpu_share,20,5.16997162,4.19616564,1
job_t1,14c,2,1.5,direct_add,20,5.20209023,4.22783187,1
job_t1,14c,2,2,cpu_share,20,4.93574391,3.99051887,1
job_t1,14c,2,2,direct_add,20,4.99459485,4.04800929,1
job_t1,14c,2,4,cpu_share,20,4.17906491,3.33898837,1
job_t1,14c,2,4,direct_add,20,4.30779656,3.46131417,1
job_t1,14c,2,8,cpu_share,20,3.12945919,2.52088356,1
job_t1,14c,2,8,direct_add,20,3.36714731,2.6866505,1
job_t1,14c,4,1,cpu_share,20,6.984375,5.51401277,1
job_t1,14c,4,1,direct_add,20,6.984375,5.51401277,1
job_t1,14c,4,1.5,cpu_share,20,6.33418026,5.01205569,1
job_t1,14c,4,1.5,direct_add,20,6.43713557,5.09293704,1
job_t1,14c,4,2,cpu_share,20,5.79475285,4.59393087,1
job_t1,14c,4,2,direct_add,20,5.96947922,4.73167175,1
job_t1,14c,4,4,cpu_share,20,4.32243019,3.44475399,1
job_t1,14c,4,4,direct_add,20,4.6255913,3.6861079,1
job_t1,14c,4,8,cpu_share,20,2.86610082,2.29627703,1
job_t1,14c,4,8,direct_add,20,3.19932826,2.55664381,1
job_t1,15a,2,1,cpu_share,20,1.62921188,1.40099619,0.9
job_t1,15a,2,1,direct_add,20,1.62921188,1.40099619,0.9
job_t1,15a,2,1.5,cpu_share,20,1.61054238,1.3913858,0.85
job_t1,15a,2,1.5,direct_add,20,1.61293211,1.39214295,0.9
job_t1,15a,2,2,cpu_share,20,1.59640344,1.38200473,0.85
job_t1,15a,2,2,direct_add,20,1.59723712,1.38348464,0.85
job_t1,15a,2,4,cpu_share,20,1.57643962,1.34654442,0.75
job_t1,15a,2,4,direct_add,20,1.57875857,1.35061967,0.8
job_t1,15a,2,8,cpu_share,20,1.52861678,1.28371651,0.65
job_t1,15a,2,8,direct_add,20,1.5419966,1.29191754,0.65
job_t1,15a,4,1,cpu_share,20,1.77391921,1.55054365,1
job_t1,15a,4,1,direct_add,20,1.77391921,1.55054365,1
job_t1,15a,4,1.5,cpu_share,20,1.73221474,1.49826506,1
job_t1,15a,4,1.5,direct_add,20,1.73544389,1.50256485,1
job_t1,15a,4,2,cpu_share,20,1.68012758,1.44948014,0.95
job_t1,15a,4,2,direct_add,20,1.68969706,1.45753685,1
job_t1,15a,4,4,cpu_share,20,1.48102836,1.28301756,0.65
job_t1,15a,4,4,direct_add,20,1.50354061,1.30201995,0.65
job_t1,15a,4,8,cpu_share,20,1.19728595,1.04475539,0.65
job_t1,15a,4,8,direct_add,20,1.23207027,1.07430326,0.65
job_t1,15b,2,1,cpu_share,20,1.90503681,1.6490371,0.9
job_t1,15b,2,1,direct_add,20,1.90503681,1.6490371,0.9
job_t1,15b,2,1.5,cpu_share,20,1.90274089,1.64235358,0.9
job_t1,15b,2,1.5,direct_add,20,1.90296697,1.64301498,0.9
job_t1,15b,2,2,cpu_share,20,1.90045144,1.63581361,0.9
job_t1,15b,2,2,direct_add,20,1.90090238,1.63710946,0.9
job_t1,15b,2,4,cpu_share,20,1.89135784,1.61095433,0.9
job_t1,15b,2,4,direct_add,20,1.89269616,1.61455406,0.9
job_t1,15b,2,8,cpu_share,20,1.82352023,1.56638529,0.85
job_t1,15b,2,8,direct_add,20,1.82507896,1.57373864,0.85
job_t1,15b,4,1,cpu_share,20,2.04532031,1.75035884,0.9
job_t1,15b,4,1,direct_add,20,2.04532031,1.75035884,0.9
job_t1,15b,4,1.5,cpu_share,20,1.97925926,1.69688817,0.9
job_t1,15b,4,1.5,direct_add,20,1.98571975,1.70219803,0.9
job_t1,15b,4,2,cpu_share,20,1.9226,1.6466912,0.9
job_t1,15b,4,2,direct_add,20,1.9310121,1.65670145,0.9
job_t1,15b,4,4,cpu_share,20,1.70679774,1.47321434,0.8
job_t1,15b,4,4,direct_add,20,1.73732906,1.49732402,0.8
job_t1,15b,4,8,cpu_share,20,1.39399538,1.21889155,0.65
job_t1,15b,4,8,direct_add,20,1.44222112,1.25754062,0.65
job_t1,15c,2,1,cpu_share,20,1.67640832,1.39979006,0.65
job_t1,15c,2,1,direct_add,20,1.67640832,1.39979006,0.65
job_t1,15c,2,1.5,cpu_share,20,1.67357265,1.39670744,0.65
job_t1,15c,2,1.5,direct_add,20,1.67381987,1.39697415,0.65
job_t1,15c,2,2,cpu_share,20,1.67074664,1.39363866,0.65
job_t1,15c,2,2,direct_add,20,1.67123947,1.3941698,0.65
job_t1,15c,2,4,cpu_share,20,1.65953815,1.38150018,0.65
job_t1,15c,2,4,direct_add,20,1.66099761,1.38306653,0.65
job_t1,15c,2,8,cpu_share,20,1.63756984,1.35785986,0.6
job_t1,15c,2,8,direct_add,20,1.64088897,1.36139329,0.6
job_t1,15c,4,1,cpu_share,20,2.10998498,1.76258345,0.9
job_t1,15c,4,1,direct_add,20,2.10998498,1.76258345,0.9
job_t1,15c,4,1.5,cpu_share,20,2.00960699,1.68145193,0.9
job_t1,15c,4,1.5,direct_add,20,2.01885664,1.68906598,0.9
job_t1,15c,4,2,cpu_share,20,1.91697253,1.60784181,0.9
job_t1,15c,4,2,direct_add,20,1.93382613,1.62175124,0.9
job_t1,15c,4,4,cpu_share,20,1.63603451,1.37055511,0.65
job_t1,15c,4,4,direct_add,20,1.67342969,1.40076258,0.7
job_t1,15c,4,8,cpu_share,20,1.23377778,1.06300046,0.65
job_t1,15c,4,8,direct_add,20,1.28860759,1.10515634,0.65
job_t1,15d,2,1,cpu_share,20,1.33333333,1.19285979,0.6
job_t1,15d,2,1,direct_add,20,1.33333333,1.19285979,0.6
job_t1,15d,2,1.5,cpu_share,20,1.32933488,1.18963097,0.6
job_t1,15d,2,1.5,direct_add,20,1.32967693,1.18992589,0.6
job_t1,15d,2,2,cpu_share,20,1.32536124,1.18641999,0.6
job_t1,15d,2,2,direct_add,20,1.32604128,1.18700672,0.6
job_t1,15d,2,4,cpu_share,20,1.30971001,1.17375158,0.6
job_t1,15d,2,4,direct_add,20,1.31170251,1.17547517,0.6
job_t1,15d,2,8,cpu_share,20,1.27952878,1.14922724,0.6
job_t1,15d,2,8,direct_add,20,1.28396745,1.15308603,0.6
job_t1,15d,4,1,cpu_share,20,1.73584906,1.70529312,1
job_t1,15d,4,1,direct_add,20,1.73584906,1.70529312,1
job_t1,15d,4,1.5,cpu_share,20,1.64186015,1.59083196,1
job_t1,15d,4,1.5,direct_add,20,1.65628604,1.60347397,1
job_t1,15d,4,2,cpu_share,20,1.54331206,1.49151837,0.95
job_t1,15d,4,2,direct_add,20,1.56359653,1.51372952,0.95
job_t1,15d,4,4,cpu_share,20,1.26396532,1.19720921,0.7
job_t1,15d,4,4,direct_add,20,1.30543608,1.24002867,0.75
job_t1,15d,4,8,cpu_share,20,0.926633731,0.864420706,0.25
job_t1,15d,4,8,direct_add,20,0.970071636,0.916280335,0.4
job_t1,16a,2,1,cpu_share,20,5.17885138,13.3453531,1
job_t1,16a,2,1,direct_add,20,5.17885138,13.3453531,1
job_t1,16a,2,1.5,cpu_share,20,4.66233004,12.1845033,1
job_t1,16a,2,1.5,direct_add,20,4.70797516,12.2858915,1
job_t1,16a,2,2,cpu_share,20,4.23974756,11.2120673,1
job_t1,16a,2,2,direct_add,20,4.31579695,11.3845111,1
job_t1,16a,2,4,cpu_share,20,3.11244262,8.50837724,1
job_t1,16a,2,4,direct_add,20,3.23789802,8.81025055,1
job_t1,16a,2,8,cpu_share,20,2.03264665,5.74970041,1
job_t1,16a,2,8,direct_add,20,2.16002364,6.07635559,1
job_t1,16a,4,1,cpu_share,20,6.54734155,18.0022503,1
job_t1,16a,4,1,direct_add,20,6.54734155,18.0022503,1
job_t1,16a,4,1.5,cpu_share,20,5.58471813,15.6030605,1
job_t1,16a,4,1.5,direct_add,20,5.67621956,15.8229372,1
job_t1,16a,4,2,cpu_share,20,4.86936029,13.7695702,1
job_t1,16a,4,2,direct_add,20,5.01011628,14.1155164,1
job_t1,16a,4,4,cpu_share,20,3.22791539,9.37021181,1
job_t1,16a,4,4,direct_add,20,3.41069337,9.86297693,1
job_t1,16a,4,8,cpu_share,20,1.95575258,5.71922346,1
job_t1,16a,4,8,direct_add,20,2.10840063,6.15694097,1
job_t1,16b,2,1,cpu_share,17,18.8233799,15.6664645,1
job_t1,16b,2,1,direct_add,17,18.8233799,15.6664645,1
job_t1,16b,2,1.5,cpu_share,17,18.4220113,15.1515064,1
job_t1,16b,2,1.5,direct_add,17,18.4425237,15.1763608,1
job_t1,16b,2,2,cpu_share,17,18.037402,14.6721298,1
job_t1,16b,2,2,direct_add,17,18.0767738,14.7185427,1
job_t1,16b,2,4,cpu_share,17,16.6471823,13.0432207,1
job_t1,16b,2,4,direct_add,17,16.7481818,13.1516293,1
job_t1,16b,2,8,cpu_share,17,14.4237778,10.7221481,1
job_t1,16b,2,8,direct_add,17,14.6017995,10.8892769,1
job_t1,16b,4,1,cpu_share,17,18.9923077,16.778882,1
job_t1,16b,4,1,direct_add,17,18.9923077,16.778882,1
job_t1,16b,4,1.5,cpu_share,17,18.2755926,15.8070048,1
job_t1,16b,4,1.5,direct_add,17,18.3104569,15.8544996,1
job_t1,16b,4,2,cpu_share,17,17.6110039,14.9510417,1
job_t1,16b,4,2,direct_add,17,17.6758681,15.0352989,1
job_t1,16b,4,4,cpu_share,17,15.3746223,12.3398963,1
job_t1,16b,4,4,direct_add,17,15.5238208,12.5075352,1
job_t1,16b,4,8,cpu_share,17,12.260704,9.23787492,1
job_t1,16b,4,8,direct_add,17,12.4839616,9.44948634,1
job_t1,16c,2,1,cpu_share,20,10.290798,13.5438468,1
job_t1,16c,2,1,direct_add,20,10.290798,13.5438468,1
job_t1,16c,2,1.5,cpu_share,20,9.50816496,12.715121,1
