dataset_id,benchmark,threads,query,eligible_all_20_seeds_successful,median_winner,strict_monotone_1_gt_2_gt_3_gt_4,forward_sufficient_10pct,backward_essential_10pct,thc_regression_10pct,forward_regression_10pct,full_regression_10pct,all_treatments_regress_10pct,thc_approximates_full_when_backward_essential,case1_median,case2_median,case3_median,case4_median
tpcds_sf10_t1,TPCDS SF10,1,Q37,1,4,1,0,1,0,0,0,0,0,17.145,0.52,0.515,0.41
tpcds_sf10_t1,TPCDS SF10,1,Q38,1,4,0,0,1,0,0,0,0,0,2.87,2.97,2.97,2.56
tpcds_sf10_t1,TPCDS SF10,1,Q39,1,"tie:1,2,3",0,0,0,0,0,0,0,0,0.93,0.93,0.93,0.98
tpcds_sf10_t1,TPCDS SF10,1,Q40,1,4,0,0,1,0,0,0,0,0,0.31,0.21,0.21,0.11
tpcds_sf10_t1,TPCDS SF10,1,Q41,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.11
tpcds_sf10_t1,TPCDS SF10,1,Q42,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.98,0.62,0.62,0.62
tpcds_sf10_t1,TPCDS SF10,1,Q43,1,3,0,1,0,0,0,0,0,0,1.64,1.03,0.98,1.03
tpcds_sf10_t1,TPCDS SF10,1,Q44,1,4,1,0,0,0,0,0,0,0,94.57,94.145,93.49,86.61
tpcds_sf10_t1,TPCDS SF10,1,Q45,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.52,0.41,0.41,0.41
tpcds_sf10_t1,TPCDS SF10,1,Q46,1,4,0,1,0,0,0,0,0,0,2.615,1.64,1.64,1.59
tpcds_sf10_t1,TPCDS SF10,1,Q47,1,1,0,0,0,0,0,0,0,0,4.05,4.15,4.1,4.1
tpcds_sf10_t1,TPCDS SF10,1,Q48,1,1,0,0,0,0,0,0,0,0,2.36,2.46,2.56,2.41
tpcds_sf10_t1,TPCDS SF10,1,Q49,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.33,1.13,1.13,1.13
tpcds_sf10_t1,TPCDS SF10,1,Q50,1,4,1,0,1,0,0,0,0,0,5.38,1.49,1.44,1.33
tpcds_sf10_t1,TPCDS SF10,1,Q51,1,4,0,0,0,0,0,0,0,0,9.63,9.73,9.63,9.32
tpcds_sf10_t1,TPCDS SF10,1,Q52,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.03,0.62,0.62,0.62
tpcds_sf10_t1,TPCDS SF10,1,Q53,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.44,0.82,0.82,0.82
tpcds_sf10_t1,TPCDS SF10,1,Q54,0,censored,0,0,0,0,0,0,0,0,,,,
tpcds_sf10_t1,TPCDS SF10,1,Q55,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.98,0.62,0.62,0.62
tpcds_sf10_t1,TPCDS SF10,1,Q56,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.33,0.93,0.93,0.93
tpcds_sf10_t1,TPCDS SF10,1,Q57,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.64,1.64,1.64,1.64
tpcds_sf10_t1,TPCDS SF10,1,Q58,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,3.48,3.48,3.48,3.48
tpcds_sf10_t1,TPCDS SF10,1,Q59,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,3.38,3.38,3.38,3.38
tpcds_sf10_t1,TPCDS SF10,1,Q60,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.59,1.13,1.13,1.13
tpcds_sf10_t1,TPCDS SF10,1,Q61,1,4,0,0,0,0,0,0,0,0,2.26,1.44,1.44,1.34
tpcds_sf10_t1,TPCDS SF10,1,Q62,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.82,0.82,0.82,0.82
tpcds_sf10_t1,TPCDS SF10,1,Q63,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.44,0.82,0.82,0.82
tpcds_sf10_t1,TPCDS SF10,1,Q64,1,4,0,0,1,1,0,0,0,0,10.545,3.49,4.05,2.41
tpcds_sf10_t1,TPCDS SF10,1,Q65,1,4,0,0,0,0,0,0,0,0,5.18,5.13,5.13,4.77
tpcds_sf10_t1,TPCDS SF10,1,Q66,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.92,0.52,0.52,0.52
tpcds_sf10_t1,TPCDS SF10,1,Q67,1,3,0,0,0,0,0,0,0,0,18.9,18.915,18.66,19.27
tpcds_sf10_t1,TPCDS SF10,1,Q68,1,4,0,1,0,0,0,0,0,0,2.46,1.54,1.54,1.49
tpcds_sf10_t1,TPCDS SF10,1,Q69,1,4,0,0,1,0,0,0,0,0,1.33,1.33,1.33,0.72
tpcds_sf10_t1,TPCDS SF10,1,Q70,1,4,0,0,1,0,0,0,0,0,3.58,3.28,3.28,2.87
tpcds_sf10_t1,TPCDS SF10,1,Q71,1,4,0,0,1,0,0,0,0,0,1.44,1.33,1.34,0.82
tpcds_sf10_t1,TPCDS SF10,1,Q72,0,censored,0,0,0,0,0,0,0,0,219.195,3.89,3.84,3.84
tpcds_sf10_t1,TPCDS SF10,1,Q73,1,2,0,1,0,0,0,0,0,0,1.64,0.92,0.93,0.93
tpcds_sf10_t1,TPCDS SF10,1,Q74,1,2,0,0,0,0,0,0,0,0,5.74,5.22,5.23,5.275
tpcds_sf10_t1,TPCDS SF10,1,Q75,1,"tie:2,3,4",0,1,0,0,0,0,0,0,4.31,3.18,3.18,3.18
tpcds_sf10_t1,TPCDS SF10,1,Q76,1,4,0,0,1,0,0,0,0,0,1.8,1.85,1.75,1.34
tpcds_sf10_t1,TPCDS SF10,1,Q77,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.64,1.03,1.03,1.03
tpcds_sf10_t1,TPCDS SF10,1,Q78,1,4,0,0,1,0,0,0,0,0,7.79,7.79,8.2,6.36
tpcds_sf10_t1,TPCDS SF10,1,Q79,1,"tie:2,3",0,0,0,0,0,0,0,0,2.56,1.64,1.64,1.74
tpcds_sf10_t1,TPCDS SF10,1,Q80,1,4,0,0,1,0,0,0,0,0,3.18,1.75,1.75,1.44
tpcds_sf10_t1,TPCDS SF10,1,Q81,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.41,0.41,0.41,0.41
tpcds_sf10_t1,TPCDS SF10,1,Q82,1,4,0,0,1,0,0,0,0,0,20.22,0.82,0.82,0.52
tpcds_sf10_t1,TPCDS SF10,1,Q83,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.51,0.21,0.21,0.21
tpcds_sf10_t1,TPCDS SF10,1,Q84,1,4,0,0,1,0,0,0,0,0,0.51,0.31,0.31,0.21
tpcds_sf10_t1,TPCDS SF10,1,Q85,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.03,1.03,1.03,1.03
tpcds_sf10_t1,TPCDS SF10,1,Q86,1,1,0,0,0,0,1,1,1,0,0.51,0.62,0.62,0.62
tpcds_sf10_t1,TPCDS SF10,1,Q87,1,4,0,0,1,0,0,0,0,0,3.07,3.08,3.07,2.77
tpcds_sf10_t1,TPCDS SF10,1,Q88,1,4,0,1,0,0,0,0,0,0,5.47,2.71,2.77,2.66
tpcds_sf10_t1,TPCDS SF10,1,Q89,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.54,0.93,0.93,0.93
tpcds_sf10_t1,TPCDS SF10,1,Q90,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.51,0.31,0.31,0.31
tpcds_sf10_t1,TPCDS SF10,1,Q91,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
tpcds_sf10_t1,TPCDS SF10,1,Q92,1,4,0,0,1,0,0,0,0,0,0.51,0.41,0.41,0.31
tpcds_sf10_t1,TPCDS SF10,1,Q93,1,"tie:2,3",0,1,0,0,0,0,0,0,3.59,2.66,2.66,2.665
tpcds_sf10_t1,TPCDS SF10,1,Q94,1,2,0,0,0,0,0,0,0,0,0.52,0.51,0.52,0.52
tpcds_sf10_t1,TPCDS SF10,1,Q95,1,4,0,0,1,1,0,0,0,0,12.47,12.47,13.86,1.03
tpcds_sf10_t1,TPCDS SF10,1,Q96,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.82,0.52,0.52,0.52
tpcds_sf10_t1,TPCDS SF10,1,Q97,1,"tie:1,2,3",0,0,0,0,0,0,0,0,2.87,2.87,2.87,2.97
tpcds_sf10_t1,TPCDS SF10,1,Q98,1,4,0,0,1,0,0,0,0,0,1.03,0.72,0.72,0.62
tpcds_sf10_t1,TPCDS SF10,1,Q99,1,"tie:1,2,3",0,0,0,0,0,1,0,0,0.82,0.82,0.82,1.03
tpcds_sf20_t1,TPCDS SF20,1,Q01,1,1,0,0,0,1,0,0,0,0,1.44,1.54,1.95,1.54
tpcds_sf20_t1,TPCDS SF20,1,Q02,1,"tie:1,2,3",0,0,0,0,0,0,0,0,3.58,3.58,3.58,3.59
tpcds_sf20_t1,TPCDS SF20,1,Q03,1,"tie:2,3,4",0,1,0,0,0,0,0,0,2.255,1.49,1.49,1.49
tpcds_sf20_t1,TPCDS SF20,1,Q04,1,2,0,0,0,0,0,0,0,0,22.92,21.605,21.71,21.87
tpcds_sf20_t1,TPCDS SF20,1,Q05,1,"tie:2,4",0,1,0,1,0,0,0,0,4.1,3.18,3.69,3.18
tpcds_sf20_t1,TPCDS SF20,1,Q06,1,3,0,0,0,0,0,0,0,0,6.34,6.34,6.29,6.34
tpcds_sf20_t1,TPCDS SF20,1,Q07,1,"tie:2,3,4",0,1,0,0,0,0,0,0,4.66,2.46,2.46,2.46
tpcds_sf20_t1,TPCDS SF20,1,Q08,1,"tie:2,3,4",0,1,0,0,0,0,0,0,3.07,1.95,1.95,1.95
tpcds_sf20_t1,TPCDS SF20,1,Q09,1,"tie:1,2,3",0,0,0,0,0,0,0,0,6.24,6.24,6.24,6.25
tpcds_sf20_t1,TPCDS SF20,1,Q10,1,4,0,0,1,0,0,0,0,0,2.46,2.46,2.46,1.33
tpcds_sf20_t1,TPCDS SF20,1,Q11,1,2,0,0,0,0,0,0,0,0,15.76,14.54,14.545,14.75
tpcds_sf20_t1,TPCDS SF20,1,Q12,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.52,0.41,0.41,0.41
tpcds_sf20_t1,TPCDS SF20,1,Q13,1,1,0,0,0,0,0,0,0,0,4.97,5.225,5.23,5.02
tpcds_sf20_t1,TPCDS SF20,1,Q14,1,3,0,0,0,0,0,0,0,0,39.87,39.84,39.785,40.445
tpcds_sf20_t1,TPCDS SF20,1,Q15,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.31,0.31,0.31,0.31
tpcds_sf20_t1,TPCDS SF20,1,Q16,1,3,0,0,0,0,0,0,0,0,0.41,0.41,0.31,0.41
tpcds_sf20_t1,TPCDS SF20,1,Q17,1,"tie:2,3",0,1,0,0,0,0,0,0,5.125,2.26,2.26,2.36
tpcds_sf20_t1,TPCDS SF20,1,Q18,1,4,0,0,1,0,0,0,0,0,1.33,0.82,0.82,0.72
tpcds_sf20_t1,TPCDS SF20,1,Q19,1,"tie:2,3,4",0,1,0,0,0,0,0,0,2.72,1.54,1.54,1.54
tpcds_sf20_t1,TPCDS SF20,1,Q20,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
tpcds_sf20_t1,TPCDS SF20,1,Q21,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.11
tpcds_sf20_t1,TPCDS SF20,1,Q22,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,1.64,1.64,1.64,1.64
tpcds_sf20_t1,TPCDS SF20,1,Q23,1,1,0,0,0,0,0,0,0,0,24.2,24.41,24.625,24.675
tpcds_sf20_t1,TPCDS SF20,1,Q24,1,2,0,0,0,0,0,0,0,0,6.6,3.13,3.28,3.49
tpcds_sf20_t1,TPCDS SF20,1,Q25,1,4,0,1,0,0,0,0,0,0,3.28,2.155,2.16,2.1
tpcds_sf20_t1,TPCDS SF20,1,Q26,1,3,0,1,0,0,0,0,0,0,0.82,0.52,0.515,0.52
tpcds_sf20_t1,TPCDS SF20,1,Q27,1,2,0,1,0,0,0,0,0,0,11.92,5.17,5.225,5.175
tpcds_sf20_t1,TPCDS SF20,1,Q28,1,"tie:1,2,3",0,0,0,0,0,0,0,0,6.65,6.65,6.65,6.66
tpcds_sf20_t1,TPCDS SF20,1,Q29,1,3,0,1,0,0,0,0,0,0,4.3,3.125,2.975,3.23
tpcds_sf20_t1,TPCDS SF20,1,Q30,1,4,0,0,1,0,0,0,0,0,0.41,0.41,0.41,0.36
tpcds_sf20_t1,TPCDS SF20,1,Q31,1,4,0,1,0,0,0,0,0,0,3.89,2.77,2.77,2.67
tpcds_sf20_t1,TPCDS SF20,1,Q32,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.16,0.11,0.11,0.11
tpcds_sf20_t1,TPCDS SF20,1,Q33,1,"tie:2,3,4",0,1,0,0,0,0,0,0,2.46,1.75,1.75,1.75
tpcds_sf20_t1,TPCDS SF20,1,Q34,1,"tie:2,3",0,1,0,0,0,0,0,0,3.99,1.95,1.95,2.05
tpcds_sf20_t1,TPCDS SF20,1,Q35,1,4,0,0,1,0,0,0,0,0,4.2,4.1,4.2,2.87
tpcds_sf20_t1,TPCDS SF20,1,Q36,1,4,0,0,1,0,0,0,0,0,4.71,4.82,4.87,4.2
tpcds_sf20_t1,TPCDS SF20,1,Q37,0,censored,0,0,0,0,0,0,0,0,0.92,0.31,0.31,0.21
tpcds_sf20_t1,TPCDS SF20,1,Q38,1,4,0,0,1,0,0,0,0,0,5.32,5.53,5.53,4.81
tpcds_sf20_t1,TPCDS SF20,1,Q39,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
tpcds_sf20_t1,TPCDS SF20,1,Q40,1,4,0,0,1,0,0,0,0,0,0.46,0.41,0.41,0.11
tpcds_sf20_t1,TPCDS SF20,1,Q41,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.11
tpcds_sf20_t1,TPCDS SF20,1,Q42,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.895,1.03,1.03,1.03
tpcds_sf20_t1,TPCDS SF20,1,Q43,1,4,0,0,1,0,0,0,0,0,3.79,3.94,3.99,3.28
tpcds_sf20_t1,TPCDS SF20,1,Q44,1,1,0,0,0,0,0,0,0,0,10.43,10.48,10.485,10.64
tpcds_sf20_t1,TPCDS SF20,1,Q45,1,2,0,0,0,0,0,0,0,0,0.82,0.57,0.62,0.62
tpcds_sf20_t1,TPCDS SF20,1,Q46,1,"tie:2,3",0,1,0,0,0,0,0,0,5.58,3.38,3.38,3.49
tpcds_sf20_t1,TPCDS SF20,1,Q47,1,1,0,0,0,0,0,0,0,0,7.165,7.27,7.32,7.28
tpcds_sf20_t1,TPCDS SF20,1,Q48,1,1,0,0,0,0,0,0,0,0,4.4,4.61,4.765,4.56
tpcds_sf20_t1,TPCDS SF20,1,Q49,1,"tie:2,3,4",0,1,0,0,0,0,0,0,3.23,2.16,2.16,2.16
tpcds_sf20_t1,TPCDS SF20,1,Q50,1,4,1,0,1,0,0,0,0,0,8.66,4.56,4.51,3.69
tpcds_sf20_t1,TPCDS SF20,1,Q51,1,4,0,0,0,0,0,0,0,0,11.57,11.67,11.67,11.17
tpcds_sf20_t1,TPCDS SF20,1,Q52,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.895,1.03,1.03,1.03
tpcds_sf20_t1,TPCDS SF20,1,Q53,1,"tie:2,3,4",0,1,0,0,0,0,0,0,2.67,1.44,1.44,1.44
tpcds_sf20_t1,TPCDS SF20,1,Q54,0,censored,0,0,0,0,0,0,0,0,,,,
tpcds_sf20_t1,TPCDS SF20,1,Q55,1,4,0,0,0,0,0,0,0,0,1.95,1.13,1.13,1.03
tpcds_sf20_t1,TPCDS SF20,1,Q56,1,4,0,0,0,0,0,0,0,0,2.36,1.64,1.64,1.54
tpcds_sf20_t1,TPCDS SF20,1,Q57,1,"tie:1,2,3",0,0,0,0,0,0,0,0,1.95,1.95,1.95,2.05
tpcds_sf20_t1,TPCDS SF20,1,Q58,1,"tie:1,2,3",0,0,0,0,0,0,0,0,6.55,6.55,6.55,6.56
tpcds_sf20_t1,TPCDS SF20,1,Q59,1,"tie:1,2",0,0,0,0,0,0,0,0,6.34,6.34,6.35,6.35
tpcds_sf20_t1,TPCDS SF20,1,Q60,1,4,0,0,0,0,0,0,0,0,2.87,1.85,1.85,1.75
tpcds_sf20_t1,TPCDS SF20,1,Q61,1,"tie:2,3,4",0,1,0,0,0,0,0,0,4.81,2.67,2.67,2.67
tpcds_sf20_t1,TPCDS SF20,1,Q62,1,1,0,0,0,0,0,0,0,0,1.43,1.44,1.44,1.44
tpcds_sf20_t1,TPCDS SF20,1,Q63,1,"tie:2,3,4",0,1,0,0,0,0,0,0,2.67,1.44,1.44,1.44
tpcds_sf20_t1,TPCDS SF20,1,Q64,1,4,0,0,1,1,0,0,0,0,14.485,6.41,7.84,4.26
tpcds_sf20_t1,TPCDS SF20,1,Q65,1,1,0,0,0,0,0,1,0,0,5.12,5.225,5.23,5.84
tpcds_sf20_t1,TPCDS SF20,1,Q66,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.64,0.93,0.93,0.93
tpcds_sf20_t1,TPCDS SF20,1,Q67,1,1,0,0,0,0,0,0,0,0,25.19,25.36,25.31,25.645
tpcds_sf20_t1,TPCDS SF20,1,Q68,1,4,0,0,0,0,0,0,0,0,5.02,3.18,3.23,2.975
tpcds_sf20_t1,TPCDS SF20,1,Q69,1,4,0,0,1,0,0,0,0,0,2.36,2.26,2.26,1.13
tpcds_sf20_t1,TPCDS SF20,1,Q70,1,4,0,0,1,0,0,0,0,0,6.85,6.45,6.45,5.53
tpcds_sf20_t1,TPCDS SF20,1,Q71,1,4,0,0,1,0,0,0,0,0,2.82,2.46,2.46,1.64
tpcds_sf20_t1,TPCDS SF20,1,Q72,1,4,0,0,1,0,0,0,0,0,44.045,2.56,2.665,2.31
tpcds_sf20_t1,TPCDS SF20,1,Q73,1,"tie:2,3",0,1,0,0,0,0,0,0,3.175,1.74,1.74,1.75
tpcds_sf20_t1,TPCDS SF20,1,Q74,1,3,0,1,0,0,0,0,0,0,10.85,9.675,9.625,9.735
tpcds_sf20_t1,TPCDS SF20,1,Q75,1,"tie:3,4",0,1,0,0,0,0,0,0,8.5,6.25,6.15,6.15
tpcds_sf20_t1,TPCDS SF20,1,Q76,1,4,0,0,1,0,0,0,0,0,3.38,3.38,3.38,2.46
tpcds_sf20_t1,TPCDS SF20,1,Q77,1,"tie:2,3",0,1,0,0,0,0,0,0,3.08,1.95,1.95,2.05
tpcds_sf20_t1,TPCDS SF20,1,Q78,1,4,0,0,1,0,0,0,0,0,15.87,16.085,16.755,13.84
tpcds_sf20_t1,TPCDS SF20,1,Q79,1,"tie:2,3",0,1,0,0,0,0,0,0,5.07,3.13,3.13,3.18
tpcds_sf20_t1,TPCDS SF20,1,Q80,1,4,0,0,1,0,0,0,0,0,6.25,3.28,3.28,2.57
tpcds_sf20_t1,TPCDS SF20,1,Q81,1,"tie:1,2,3",0,0,0,0,0,0,0,0,0.52,0.52,0.52,0.57
tpcds_sf20_t1,TPCDS SF20,1,Q82,0,censored,0,0,0,0,0,0,0,0,2.2,1.13,1.13,0.41
tpcds_sf20_t1,TPCDS SF20,1,Q83,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.82,0.31,0.31,0.31
tpcds_sf20_t1,TPCDS SF20,1,Q84,1,4,0,0,1,0,0,0,0,0,0.67,0.31,0.31,0.21
tpcds_sf20_t1,TPCDS SF20,1,Q85,1,"tie:1,2",0,0,0,0,0,0,0,0,1.64,1.64,1.745,1.69
tpcds_sf20_t1,TPCDS SF20,1,Q86,1,1,0,0,0,0,1,1,1,0,0.92,1.03,1.03,1.03
tpcds_sf20_t1,TPCDS SF20,1,Q87,1,4,0,0,1,0,0,0,0,0,5.73,5.84,5.84,5.13
tpcds_sf20_t1,TPCDS SF20,1,Q88,1,4,0,1,0,0,0,0,0,0,10.79,5.32,5.42,5.27
tpcds_sf20_t1,TPCDS SF20,1,Q89,1,"tie:2,3,4",0,1,0,0,0,0,0,0,3.02,1.64,1.64,1.64
tpcds_sf20_t1,TPCDS SF20,1,Q90,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.92,0.41,0.41,0.41
tpcds_sf20_t1,TPCDS SF20,1,Q91,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
tpcds_sf20_t1,TPCDS SF20,1,Q92,1,4,0,0,1,0,0,0,0,0,0.87,0.62,0.62,0.41
tpcds_sf20_t1,TPCDS SF20,1,Q93,1,"tie:2,3,4",0,1,0,0,0,0,0,0,7.22,4.92,4.92,4.92
tpcds_sf20_t1,TPCDS SF20,1,Q94,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.03,0.82,0.82,0.82
tpcds_sf20_t1,TPCDS SF20,1,Q95,1,4,0,0,1,1,0,0,0,0,23.205,22.91,25.825,1.95
tpcds_sf20_t1,TPCDS SF20,1,Q96,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.54,0.93,0.93,0.93
tpcds_sf20_t1,TPCDS SF20,1,Q97,1,"tie:1,2,3",0,0,0,0,0,0,0,0,5.84,5.84,5.84,6.05
tpcds_sf20_t1,TPCDS SF20,1,Q98,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.74,1.13,1.13,1.13
tpcds_sf20_t1,TPCDS SF20,1,Q99,1,1,0,0,0,0,0,1,0,0,1.33,1.43,1.44,1.9
tpcds_sf50_t1,TPCDS SF50,1,Q01,1,"tie:1,2",0,0,0,1,0,0,0,0,3.38,3.38,4.51,3.44
tpcds_sf50_t1,TPCDS SF50,1,Q02,1,"tie:1,2",0,0,0,0,0,0,0,0,8.6,8.6,8.7,8.7
tpcds_sf50_t1,TPCDS SF50,1,Q03,1,2,0,1,0,0,0,0,0,0,5.43,3.49,3.54,3.54
tpcds_sf50_t1,TPCDS SF50,1,Q04,1,4,0,0,0,0,0,0,0,0,59.095,56.455,56.545,56.415
tpcds_sf50_t1,TPCDS SF50,1,Q05,1,"tie:2,4",0,1,0,1,0,0,0,0,10.55,8.1,10.15,8.1
tpcds_sf50_t1,TPCDS SF50,1,Q06,1,2,0,0,0,0,0,0,0,0,16.06,15.96,16.16,16.07
tpcds_sf50_t1,TPCDS SF50,1,Q07,1,2,0,1,0,0,0,0,0,0,11.415,5.84,5.845,5.85
tpcds_sf50_t1,TPCDS SF50,1,Q08,1,2,0,1,0,0,0,0,0,0,7.78,4.82,4.92,4.92
tpcds_sf50_t1,TPCDS SF50,1,Q09,1,4,0,0,0,0,0,0,0,0,15.55,15.55,15.55,15.505
tpcds_sf50_t1,TPCDS SF50,1,Q10,1,4,0,0,1,0,0,0,0,0,6.04,6.04,6.09,2.98
tpcds_sf50_t1,TPCDS SF50,1,Q11,1,2,0,0,0,0,0,0,0,0,41.08,38.07,38.075,38.12
tpcds_sf50_t1,TPCDS SF50,1,Q12,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.13,0.82,0.82,0.82
tpcds_sf50_t1,TPCDS SF50,1,Q13,1,4,0,0,0,0,0,0,0,0,12.03,12.855,12.755,11.99
tpcds_sf50_t1,TPCDS SF50,1,Q14,1,1,0,0,0,0,0,0,0,0,104.25,105.29,105.645,106.73
tpcds_sf50_t1,TPCDS SF50,1,Q15,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.62,0.62,0.62,0.62
tpcds_sf50_t1,TPCDS SF50,1,Q16,1,"tie:2,3,4",0,1,0,0,0,0,0,0,0.82,0.72,0.72,0.72
tpcds_sf50_t1,TPCDS SF50,1,Q17,1,2,0,1,0,0,0,0,0,0,12.545,5.535,5.59,5.79
tpcds_sf50_t1,TPCDS SF50,1,Q18,1,"tie:2,4",0,1,0,0,0,0,0,0,2.87,1.64,1.74,1.64
tpcds_sf50_t1,TPCDS SF50,1,Q19,1,"tie:2,3,4",0,1,0,0,0,0,0,0,6.655,3.59,3.59,3.59
tpcds_sf50_t1,TPCDS SF50,1,Q20,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.31,0.31,0.31,0.31
tpcds_sf50_t1,TPCDS SF50,1,Q21,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.21
tpcds_sf50_t1,TPCDS SF50,1,Q22,1,1,0,0,0,0,0,0,0,0,4.91,4.97,5.02,5.02
tpcds_sf50_t1,TPCDS SF50,1,Q23,1,1,0,0,0,0,0,0,0,0,70.425,71.445,71.99,71.39
tpcds_sf50_t1,TPCDS SF50,1,Q24,0,censored,0,0,0,0,0,0,0,0,21.5,9.12,9.54,9.95
tpcds_sf50_t1,TPCDS SF50,1,Q25,1,4,0,1,0,0,0,0,0,0,7.995,5.13,5.18,5.08
tpcds_sf50_t1,TPCDS SF50,1,Q26,1,"tie:2,3,4",0,1,0,0,0,0,0,0,1.74,1.03,1.03,1.03
tpcds_sf50_t1,TPCDS SF50,1,Q27,1,3,0,1,0,0,0,0,0,0,26.245,12.45,12.39,12.395
tpcds_sf50_t1,TPCDS SF50,1,Q28,1,1,0,0,0,0,0,0,0,0,16.37,16.38,16.38,16.385
tpcds_sf50_t1,TPCDS SF50,1,Q29,1,2,0,0,0,0,0,0,0,0,11.015,7.635,7.685,8.045
tpcds_sf50_t1,TPCDS SF50,1,Q30,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.82,0.82,0.82,0.82
tpcds_sf50_t1,TPCDS SF50,1,Q31,1,4,0,1,0,0,0,0,0,0,9.63,6.87,6.87,6.56
tpcds_sf50_t1,TPCDS SF50,1,Q32,1,"tie:2,3",0,0,0,0,0,0,0,0,0.31,0.21,0.21,0.31
tpcds_sf50_t1,TPCDS SF50,1,Q33,1,"tie:2,4",0,1,0,0,0,0,0,0,5.84,4.1,4.105,4.1
tpcds_sf50_t1,TPCDS SF50,1,Q34,1,"tie:2,3,4",0,1,0,0,0,0,0,0,8.39,4.51,4.51,4.51
tpcds_sf50_t1,TPCDS SF50,1,Q35,1,4,0,0,1,0,0,0,0,0,10.23,10.14,10.7,6.97
tpcds_sf50_t1,TPCDS SF50,1,Q36,1,3,0,0,0,0,0,0,0,0,10.035,5.84,5.74,6.76
tpcds_sf50_t1,TPCDS SF50,1,Q37,0,censored,0,0,0,0,0,0,0,0,2.97,0.52,0.52,0.41
tpcds_sf50_t1,TPCDS SF50,1,Q38,1,4,0,0,1,0,0,0,0,0,13.71,14.125,14.13,12.5
tpcds_sf50_t1,TPCDS SF50,1,Q39,1,1,0,0,0,0,1,1,1,0,0.41,0.52,0.52,0.52
tpcds_sf50_t1,TPCDS SF50,1,Q40,1,4,0,0,1,0,0,0,0,0,1.03,0.82,0.82,0.21
tpcds_sf50_t1,TPCDS SF50,1,Q41,1,"tie:1,2,3,4",0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.11
tpcds_sf50_t1,TPCDS SF50,1,Q42,1,"tie:2,3,4",0,1,0,0,0,0,0,0,4.51,2.46,2.46,2.46
tpcds_sf50_t1,TPCDS SF50,1,Q43,1,3,0,0,0,0,0,0,0,0,7.88,4.51,4.41,4.92
tpcds_sf50_t1,TPCDS SF50,1,Q44,1,4,0,0,0,0,0,0,0,0,43.24,43.245,43.345,43.215
tpcds_sf50_t1,TPCDS SF50,1,Q45,1,"tie:2,3",0,0,0,0,0,0,0,0,2.15,1.39,1.39,1.49
tpcds_sf50_t1,TPCDS SF50,1,Q46,1,4,0,1,0,0,0,0,0,0,12.695,7.375,7.38,7.18
