dataset_id,benchmark,threads,query,baseline_best_seed,case1_runtime_on_baseline_best_seed,case2_runtime_on_baseline_best_seed,case3_runtime_on_baseline_best_seed,case4_runtime_on_baseline_best_seed,case1_status_on_baseline_best_seed,case2_status_on_baseline_best_seed,case3_status_on_baseline_best_seed,case4_status_on_baseline_best_seed,case2_speedup_vs_baseline_on_anchor,case3_speedup_vs_baseline_on_anchor,case4_speedup_vs_baseline_on_anchor,case1_own_best_runtime,case2_own_best_runtime,case3_own_best_runtime,case4_own_best_runtime,case1_own_best_seed,case2_own_best_seed,case3_own_best_seed,case4_own_best_seed
tpcds_sf10_t1,TPCDS SF10,1,Q93,2,3.49,2.66,2.66,2.67,success,success,success,success,1.31203008,1.31203008,1.3071161,3.49,2.66,2.66,2.66,2,0,0,0
tpcds_sf10_t1,TPCDS SF10,1,Q94,0,0.51,0.51,0.52,0.52,success,success,success,success,1,0.980769231,0.980769231,0.51,0.51,0.51,0.51,0,0,1,16
tpcds_sf10_t1,TPCDS SF10,1,Q95,0,12.36,12.47,13.7,1.03,success,success,success,success,0.991178829,0.902189781,12,12.36,12.17,13.7,1.03,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,1,Q96,0,0.82,0.52,0.52,0.52,success,success,success,success,1.57692308,1.57692308,1.57692308,0.82,0.51,0.52,0.52,0,1,0,0
tpcds_sf10_t1,TPCDS SF10,1,Q97,13,2.77,2.87,2.87,2.97,success,success,success,success,0.965156794,0.965156794,0.932659933,2.77,2.87,2.87,2.97,13,1,0,5
tpcds_sf10_t1,TPCDS SF10,1,Q98,3,0.92,0.72,0.72,0.62,success,success,success,success,1.27777778,1.27777778,1.48387097,0.92,0.72,0.72,0.62,3,0,0,0
tpcds_sf10_t1,TPCDS SF10,1,Q99,0,0.82,0.82,0.82,1.03,success,success,success,success,1,1,0.796116505,0.82,0.82,0.82,1.03,0,0,0,0
tpcds_sf20_t1,TPCDS SF20,1,Q01,0,1.43,1.54,1.95,1.44,success,success,success,success,0.928571429,0.733333333,0.993055556,1.43,1.44,1.95,1.44,0,1,0,0
tpcds_sf20_t1,TPCDS SF20,1,Q02,0,3.58,3.58,3.58,3.58,success,success,success,success,1,1,1,3.58,3.48,3.58,3.48,0,13,0,16
tpcds_sf20_t1,TPCDS SF20,1,Q03,1,1.85,1.54,1.54,1.54,success,success,success,success,1.2012987,1.2012987,1.2012987,1.85,1.44,1.44,1.44,1,0,0,0
tpcds_sf20_t1,TPCDS SF20,1,Q04,18,22.51,21.29,21.29,21.51,success,success,success,success,1.0573039,1.0573039,1.04649,22.51,21.29,21.29,21.08,18,18,2,4
tpcds_sf20_t1,TPCDS SF20,1,Q05,3,4,3.18,3.69,3.08,success,success,success,success,1.25786164,1.08401084,1.2987013,4,3.08,3.69,3.08,3,0,0,0
tpcds_sf20_t1,TPCDS SF20,1,Q06,0,6.24,6.24,6.24,6.24,success,success,success,success,1,1,1,6.24,6.14,6.14,6.14,0,6,16,6
tpcds_sf20_t1,TPCDS SF20,1,Q07,1,3.28,2.56,2.46,2.57,success,success,success,success,1.28125,1.33333333,1.27626459,3.28,2.26,2.26,2.36,1,8,2,2
tpcds_sf20_t1,TPCDS SF20,1,Q08,2,2.97,1.95,1.95,1.95,success,success,success,success,1.52307692,1.52307692,1.52307692,2.97,1.85,1.85,1.95,2,8,12,0
