dataset_id,query,case,k,expected_best_capped_runtime,sampled_oracle_capped_runtime
tpcds_sf10_t1,Q91,4,2,0.21,0.21
tpcds_sf10_t1,Q91,4,3,0.21,0.21
tpcds_sf10_t1,Q91,4,5,0.21,0.21
tpcds_sf10_t1,Q91,4,10,0.21,0.21
tpcds_sf10_t1,Q91,4,20,0.21,0.21
tpcds_sf10_t1,Q92,1,1,0.506,0.41
tpcds_sf10_t1,Q92,1,2,0.500052632,0.41
tpcds_sf10_t1,Q92,1,3,0.495,0.41
tpcds_sf10_t1,Q92,1,5,0.485,0.41
tpcds_sf10_t1,Q92,1,10,0.46,0.41
tpcds_sf10_t1,Q92,1,20,0.41,0.41
tpcds_sf10_t1,Q92,2,1,0.41,0.41
tpcds_sf10_t1,Q92,2,2,0.41,0.41
tpcds_sf10_t1,Q92,2,3,0.41,0.41
tpcds_sf10_t1,Q92,2,5,0.41,0.41
tpcds_sf10_t1,Q92,2,10,0.41,0.41
tpcds_sf10_t1,Q92,2,20,0.41,0.41
tpcds_sf10_t1,Q92,3,1,0.41,0.41
tpcds_sf10_t1,Q92,3,2,0.41,0.41
tpcds_sf10_t1,Q92,3,3,0.41,0.41
tpcds_sf10_t1,Q92,3,5,0.41,0.41
tpcds_sf10_t1,Q92,3,10,0.41,0.41
tpcds_sf10_t1,Q92,3,20,0.41,0.41
tpcds_sf10_t1,Q92,4,1,0.31,0.31
tpcds_sf10_t1,Q92,4,2,0.31,0.31
tpcds_sf10_t1,Q92,4,3,0.31,0.31
tpcds_sf10_t1,Q92,4,5,0.31,0.31
tpcds_sf10_t1,Q92,4,10,0.31,0.31
tpcds_sf10_t1,Q92,4,20,0.31,0.31
tpcds_sf10_t1,Q93,1,1,3.59,3.49
tpcds_sf10_t1,Q93,1,2,3.57105263,3.49
tpcds_sf10_t1,Q93,1,3,3.56157895,3.49
tpcds_sf10_t1,Q93,1,5,3.54526316,3.49
tpcds_sf10_t1,Q93,1,10,3.51368421,3.49
tpcds_sf10_t1,Q93,1,20,3.49,3.49
tpcds_sf10_t1,Q93,2,1,2.661,2.66
tpcds_sf10_t1,Q93,2,2,2.66005263,2.66
tpcds_sf10_t1,Q93,2,3,2.66,2.66
tpcds_sf10_t1,Q93,2,5,2.66,2.66
tpcds_sf10_t1,Q93,2,10,2.66,2.66
tpcds_sf10_t1,Q93,2,20,2.66,2.66
tpcds_sf10_t1,Q93,3,1,2.6665,2.66
tpcds_sf10_t1,Q93,3,2,2.66015789,2.66
tpcds_sf10_t1,Q93,3,3,2.66000877,2.66
tpcds_sf10_t1,Q93,3,5,2.66,2.66
tpcds_sf10_t1,Q93,3,10,2.66,2.66
tpcds_sf10_t1,Q93,3,20,2.66,2.66
tpcds_sf10_t1,Q93,4,1,2.67,2.66
tpcds_sf10_t1,Q93,4,2,2.66236842,2.66
tpcds_sf10_t1,Q93,4,3,2.66105263,2.66
tpcds_sf10_t1,Q93,4,5,2.66016254,2.66
tpcds_sf10_t1,Q93,4,10,2.66000005,2.66
tpcds_sf10_t1,Q93,4,20,2.66,2.66
tpcds_sf10_t1,Q94,1,1,0.5615,0.51
tpcds_sf10_t1,Q94,1,2,0.533052632,0.51
tpcds_sf10_t1,Q94,1,3,0.519877193,0.51
tpcds_sf10_t1,Q94,1,5,0.511642802,0.51
tpcds_sf10_t1,Q94,1,10,0.51001548,0.51
tpcds_sf10_t1,Q94,1,20,0.51,0.51
tpcds_sf10_t1,Q94,2,1,0.513,0.51
tpcds_sf10_t1,Q94,2,2,0.510789474,0.51
tpcds_sf10_t1,Q94,2,3,0.510175439,0.51
tpcds_sf10_t1,Q94,2,5,0.51000387,0.51
tpcds_sf10_t1,Q94,2,10,0.51,0.51
tpcds_sf10_t1,Q94,2,20,0.51,0.51
tpcds_sf10_t1,Q94,3,1,0.5185,0.51
tpcds_sf10_t1,Q94,3,2,0.517157895,0.51
tpcds_sf10_t1,Q94,3,3,0.515964912,0.51
tpcds_sf10_t1,Q94,3,5,0.513991228,0.51
tpcds_sf10_t1,Q94,3,10,0.511052632,0.51
tpcds_sf10_t1,Q94,3,20,0.51,0.51
tpcds_sf10_t1,Q94,4,1,0.5195,0.51
tpcds_sf10_t1,Q94,4,2,0.519,0.51
tpcds_sf10_t1,Q94,4,3,0.5185,0.51
tpcds_sf10_t1,Q94,4,5,0.5175,0.51
tpcds_sf10_t1,Q94,4,10,0.515,0.51
tpcds_sf10_t1,Q94,4,20,0.51,0.51
tpcds_sf10_t1,Q95,1,1,12.4675,12.36
tpcds_sf10_t1,Q95,1,2,12.4150526,12.36
tpcds_sf10_t1,Q95,1,3,12.3953246,12.36
tpcds_sf10_t1,Q95,1,5,12.3769085,12.36
tpcds_sf10_t1,Q95,1,10,12.3653019,12.36
tpcds_sf10_t1,Q95,1,20,12.36,12.36
tpcds_sf10_t1,Q95,2,1,12.4595,12.17
tpcds_sf10_t1,Q95,2,2,12.3837895,12.17
tpcds_sf10_t1,Q95,2,3,12.3460526,12.17
tpcds_sf10_t1,Q95,2,5,12.3043756,12.17
tpcds_sf10_t1,Q95,2,10,12.2437437,12.17
tpcds_sf10_t1,Q95,2,20,12.17,12.17
tpcds_sf10_t1,Q95,3,1,13.8745,13.7
tpcds_sf10_t1,Q95,3,2,13.8184737,13.7
tpcds_sf10_t1,Q95,3,3,13.7914825,13.7
tpcds_sf10_t1,Q95,3,5,13.764395,13.7
tpcds_sf10_t1,Q95,3,10,13.7286848,13.7
tpcds_sf10_t1,Q95,3,20,13.7,13.7
tpcds_sf10_t1,Q95,4,1,1.03,1.03
tpcds_sf10_t1,Q95,4,2,1.03,1.03
tpcds_sf10_t1,Q95,4,3,1.03,1.03
tpcds_sf10_t1,Q95,4,5,1.03,1.03
tpcds_sf10_t1,Q95,4,10,1.03,1.03
tpcds_sf10_t1,Q95,4,20,1.03,1.03
tpcds_sf10_t1,Q96,1,1,0.825,0.82
tpcds_sf10_t1,Q96,1,2,0.82,0.82
tpcds_sf10_t1,Q96,1,3,0.82,0.82
tpcds_sf10_t1,Q96,1,5,0.82,0.82
tpcds_sf10_t1,Q96,1,10,0.82,0.82
tpcds_sf10_t1,Q96,1,20,0.82,0.82
tpcds_sf10_t1,Q96,2,1,0.5185,0.51
tpcds_sf10_t1,Q96,2,2,0.517157895,0.51
tpcds_sf10_t1,Q96,2,3,0.515964912,0.51
tpcds_sf10_t1,Q96,2,5,0.513991228,0.51
tpcds_sf10_t1,Q96,2,10,0.511052632,0.51
tpcds_sf10_t1,Q96,2,20,0.51,0.51
tpcds_sf10_t1,Q96,3,1,0.52,0.52
tpcds_sf10_t1,Q96,3,2,0.52,0.52
tpcds_sf10_t1,Q96,3,3,0.52,0.52
tpcds_sf10_t1,Q96,3,5,0.52,0.52
tpcds_sf10_t1,Q96,3,10,0.52,0.52
tpcds_sf10_t1,Q96,3,20,0.52,0.52
tpcds_sf10_t1,Q96,4,1,0.52,0.52
tpcds_sf10_t1,Q96,4,2,0.52,0.52
tpcds_sf10_t1,Q96,4,3,0.52,0.52
tpcds_sf10_t1,Q96,4,5,0.52,0.52
tpcds_sf10_t1,Q96,4,10,0.52,0.52
tpcds_sf10_t1,Q96,4,20,0.52,0.52
tpcds_sf10_t1,Q97,1,1,2.905,2.77
tpcds_sf10_t1,Q97,1,2,2.87473684,2.77
tpcds_sf10_t1,Q97,1,3,2.85991228,2.77
tpcds_sf10_t1,Q97,1,5,2.8453612,2.77
tpcds_sf10_t1,Q97,1,10,2.82,2.77
tpcds_sf10_t1,Q97,1,20,2.77,2.77
tpcds_sf10_t1,Q97,2,1,2.8955,2.87
tpcds_sf10_t1,Q97,2,2,2.87526316,2.87
tpcds_sf10_t1,Q97,2,3,2.87087719,2.87
tpcds_sf10_t1,Q97,2,5,2.87000645,2.87
tpcds_sf10_t1,Q97,2,10,2.87,2.87
tpcds_sf10_t1,Q97,2,20,2.87,2.87
tpcds_sf10_t1,Q97,3,1,2.901,2.87
tpcds_sf10_t1,Q97,3,2,2.87794737,2.87
tpcds_sf10_t1,Q97,3,3,2.87175439,2.87
tpcds_sf10_t1,Q97,3,5,2.8700387,2.87
tpcds_sf10_t1,Q97,3,10,2.87,2.87
tpcds_sf10_t1,Q97,3,20,2.87,2.87
tpcds_sf10_t1,Q97,4,1,2.9895,2.97
tpcds_sf10_t1,Q97,4,2,2.97347368,2.97
tpcds_sf10_t1,Q97,4,3,2.97082456,2.97
tpcds_sf10_t1,Q97,4,5,2.97008127,2.97
tpcds_sf10_t1,Q97,4,10,2.97,2.97
tpcds_sf10_t1,Q97,4,20,2.97,2.97
tpcds_sf10_t1,Q98,1,1,1.0135,0.92
tpcds_sf10_t1,Q98,1,2,0.998736842,0.92
tpcds_sf10_t1,Q98,1,3,0.985614035,0.92
tpcds_sf10_t1,Q98,1,5,0.963903509,0.92
tpcds_sf10_t1,Q98,1,10,0.931578947,0.92
tpcds_sf10_t1,Q98,1,20,0.92,0.92
tpcds_sf10_t1,Q98,2,1,0.72,0.72
tpcds_sf10_t1,Q98,2,2,0.72,0.72
tpcds_sf10_t1,Q98,2,3,0.72,0.72
tpcds_sf10_t1,Q98,2,5,0.72,0.72
tpcds_sf10_t1,Q98,2,10,0.72,0.72
tpcds_sf10_t1,Q98,2,20,0.72,0.72
tpcds_sf10_t1,Q98,3,1,0.72,0.72
tpcds_sf10_t1,Q98,3,2,0.72,0.72
tpcds_sf10_t1,Q98,3,3,0.72,0.72
tpcds_sf10_t1,Q98,3,5,0.72,0.72
tpcds_sf10_t1,Q98,3,10,0.72,0.72
tpcds_sf10_t1,Q98,3,20,0.72,0.72
tpcds_sf10_t1,Q98,4,1,0.625,0.62
tpcds_sf10_t1,Q98,4,2,0.62,0.62
tpcds_sf10_t1,Q98,4,3,0.62,0.62
tpcds_sf10_t1,Q98,4,5,0.62,0.62
tpcds_sf10_t1,Q98,4,10,0.62,0.62
tpcds_sf10_t1,Q98,4,20,0.62,0.62
tpcds_sf10_t1,Q99,1,1,0.82,0.82
tpcds_sf10_t1,Q99,1,2,0.82,0.82
tpcds_sf10_t1,Q99,1,3,0.82,0.82
tpcds_sf10_t1,Q99,1,5,0.82,0.82
tpcds_sf10_t1,Q99,1,10,0.82,0.82
tpcds_sf10_t1,Q99,1,20,0.82,0.82
tpcds_sf10_t1,Q99,2,1,0.82,0.82
tpcds_sf10_t1,Q99,2,2,0.82,0.82
tpcds_sf10_t1,Q99,2,3,0.82,0.82
tpcds_sf10_t1,Q99,2,5,0.82,0.82
tpcds_sf10_t1,Q99,2,10,0.82,0.82
tpcds_sf10_t1,Q99,2,20,0.82,0.82
tpcds_sf10_t1,Q99,3,1,0.82,0.82
tpcds_sf10_t1,Q99,3,2,0.82,0.82
tpcds_sf10_t1,Q99,3,3,0.82,0.82
tpcds_sf10_t1,Q99,3,5,0.82,0.82
tpcds_sf10_t1,Q99,3,10,0.82,0.82
tpcds_sf10_t1,Q99,3,20,0.82,0.82
tpcds_sf10_t1,Q99,4,1,1.03,1.03
tpcds_sf10_t1,Q99,4,2,1.03,1.03
tpcds_sf10_t1,Q99,4,3,1.03,1.03
tpcds_sf10_t1,Q99,4,5,1.03,1.03
tpcds_sf10_t1,Q99,4,10,1.03,1.03
tpcds_sf10_t1,Q99,4,20,1.03,1.03
tpcds_sf20_t1,Q01,1,1,1.4645,1.43
tpcds_sf20_t1,Q01,1,2,1.44426316,1.43
tpcds_sf20_t1,Q01,1,3,1.43937719,1.43
tpcds_sf20_t1,Q01,1,5,1.43750645,1.43
tpcds_sf20_t1,Q01,1,10,1.435,1.43
tpcds_sf20_t1,Q01,1,20,1.43,1.43
tpcds_sf20_t1,Q01,2,1,1.495,1.44
tpcds_sf20_t1,Q01,2,2,1.46894737,1.44
tpcds_sf20_t1,Q01,2,3,1.45447368,1.44
tpcds_sf20_t1,Q01,2,5,1.44297988,1.44
tpcds_sf20_t1,Q01,2,10,1.44000595,1.44
tpcds_sf20_t1,Q01,2,20,1.44,1.44
tpcds_sf20_t1,Q01,3,1,1.95,1.95
tpcds_sf20_t1,Q01,3,2,1.95,1.95
tpcds_sf20_t1,Q01,3,3,1.95,1.95
tpcds_sf20_t1,Q01,3,5,1.95,1.95
tpcds_sf20_t1,Q01,3,10,1.95,1.95
tpcds_sf20_t1,Q01,3,20,1.95,1.95
tpcds_sf20_t1,Q01,4,1,1.505,1.44
tpcds_sf20_t1,Q01,4,2,1.48105263,1.44
tpcds_sf20_t1,Q01,4,3,1.46508772,1.44
tpcds_sf20_t1,Q01,4,5,1.44830108,1.44
tpcds_sf20_t1,Q01,4,10,1.4401548,1.44
tpcds_sf20_t1,Q01,4,20,1.44,1.44
tpcds_sf20_t1,Q02,1,1,3.58,3.58
tpcds_sf20_t1,Q02,1,2,3.58,3.58
tpcds_sf20_t1,Q02,1,3,3.58,3.58
tpcds_sf20_t1,Q02,1,5,3.58,3.58
tpcds_sf20_t1,Q02,1,10,3.58,3.58
tpcds_sf20_t1,Q02,1,20,3.58,3.58
tpcds_sf20_t1,Q02,2,1,3.5755,3.48
tpcds_sf20_t1,Q02,2,2,3.57,3.48
tpcds_sf20_t1,Q02,2,3,3.565,3.48
tpcds_sf20_t1,Q02,2,5,3.555,3.48
tpcds_sf20_t1,Q02,2,10,3.53,3.48
tpcds_sf20_t1,Q02,2,20,3.48,3.48
tpcds_sf20_t1,Q02,3,1,3.582,3.58
tpcds_sf20_t1,Q02,3,2,3.58031579,3.58
tpcds_sf20_t1,Q02,3,3,3.58003509,3.58
tpcds_sf20_t1,Q02,3,5,3.58,3.58
tpcds_sf20_t1,Q02,3,10,3.58,3.58
tpcds_sf20_t1,Q02,3,20,3.58,3.58
tpcds_sf20_t1,Q02,4,1,3.5805,3.48
tpcds_sf20_t1,Q02,4,2,3.57289474,3.48
tpcds_sf20_t1,Q02,4,3,3.56644737,3.48
tpcds_sf20_t1,Q02,4,5,3.55529799,3.48
tpcds_sf20_t1,Q02,4,10,3.5300006,3.48
tpcds_sf20_t1,Q02,4,20,3.48,3.48
tpcds_sf20_t1,Q03,1,1,2.21,1.85
tpcds_sf20_t1,Q03,1,2,2.02342105,1.85
tpcds_sf20_t1,Q03,1,3,1.92868421,1.85
tpcds_sf20_t1,Q03,1,5,1.86289474,1.85
tpcds_sf20_t1,Q03,1,10,1.85000926,1.85
tpcds_sf20_t1,Q03,1,20,1.85,1.85
tpcds_sf20_t1,Q03,2,1,1.49,1.44
tpcds_sf20_t1,Q03,2,2,1.46368421,1.44
tpcds_sf20_t1,Q03,2,3,1.45052632,1.44
tpcds_sf20_t1,Q03,2,5,1.44162539,1.44
tpcds_sf20_t1,Q03,2,10,1.44000054,1.44
tpcds_sf20_t1,Q03,2,20,1.44,1.44
tpcds_sf20_t1,Q03,3,1,1.49,1.44
tpcds_sf20_t1,Q03,3,2,1.46368421,1.44
tpcds_sf20_t1,Q03,3,3,1.45052632,1.44
tpcds_sf20_t1,Q03,3,5,1.44162539,1.44
tpcds_sf20_t1,Q03,3,10,1.44000054,1.44
tpcds_sf20_t1,Q03,3,20,1.44,1.44
tpcds_sf20_t1,Q03,4,1,1.49,1.44
tpcds_sf20_t1,Q03,4,2,1.46368421,1.44
tpcds_sf20_t1,Q03,4,3,1.45052632,1.44
tpcds_sf20_t1,Q03,4,5,1.44162539,1.44
tpcds_sf20_t1,Q03,4,10,1.44000054,1.44
tpcds_sf20_t1,Q03,4,20,1.44,1.44
tpcds_sf20_t1,Q04,1,1,22.8995,22.51
tpcds_sf20_t1,Q04,1,2,22.7644737,22.51
tpcds_sf20_t1,Q04,1,3,22.6982368,22.51
tpcds_sf20_t1,Q04,1,5,22.6305412,22.51
tpcds_sf20_t1,Q04,1,10,22.5665111,22.51
tpcds_sf20_t1,Q04,1,20,22.51,22.51
tpcds_sf20_t1,Q04,2,1,21.6205,21.29
tpcds_sf20_t1,Q04,2,2,21.5135263,21.29
tpcds_sf20_t1,Q04,2,3,21.4644298,21.29
tpcds_sf20_t1,Q04,2,5,21.4131585,21.29
tpcds_sf20_t1,Q04,2,10,21.3509955,21.29
tpcds_sf20_t1,Q04,2,20,21.29,21.29
tpcds_sf20_t1,Q04,3,1,21.6355,21.29
tpcds_sf20_t1,Q04,3,2,21.4661579,21.29
tpcds_sf20_t1,Q04,3,3,21.3891404,21.29
tpcds_sf20_t1,Q04,3,5,21.3235597,21.29
tpcds_sf20_t1,Q04,3,10,21.2939688,21.29
tpcds_sf20_t1,Q04,3,20,21.29,21.29
tpcds_sf20_t1,Q04,4,1,21.8495,21.08
tpcds_sf20_t1,Q04,4,2,21.5887895,21.08
tpcds_sf20_t1,Q04,4,3,21.4534211,21.08
tpcds_sf20_t1,Q04,4,5,21.3294459,21.08
tpcds_sf20_t1,Q04,4,10,21.2168729,21.08
tpcds_sf20_t1,Q04,4,20,21.08,21.08
tpcds_sf20_t1,Q05,1,1,4.1355,4
tpcds_sf20_t1,Q05,1,2,4.10105263,4
tpcds_sf20_t1,Q05,1,3,4.08807018,4
tpcds_sf20_t1,Q05,1,5,4.07513545,4
tpcds_sf20_t1,Q05,1,10,4.05,4
tpcds_sf20_t1,Q05,1,20,4,4
tpcds_sf20_t1,Q05,2,1,3.165,3.08
tpcds_sf20_t1,Q05,2,2,3.14315789,3.08
tpcds_sf20_t1,Q05,2,3,3.12912281,3.08
tpcds_sf20_t1,Q05,2,5,3.10817337,3.08
tpcds_sf20_t1,Q05,2,10,3.08433437,3.08
tpcds_sf20_t1,Q05,2,20,3.08,3.08
tpcds_sf20_t1,Q05,3,1,3.7005,3.69
tpcds_sf20_t1,Q05,3,2,3.69052632,3.69
tpcds_sf20_t1,Q05,3,3,3.69,3.69
tpcds_sf20_t1,Q05,3,5,3.69,3.69
tpcds_sf20_t1,Q05,3,10,3.69,3.69
tpcds_sf20_t1,Q05,3,20,3.69,3.69
tpcds_sf20_t1,Q05,4,1,3.145,3.08
tpcds_sf20_t1,Q05,4,2,3.10894737,3.08
tpcds_sf20_t1,Q05,4,3,3.09447368,3.08
tpcds_sf20_t1,Q05,4,5,3.08297988,3.08
tpcds_sf20_t1,Q05,4,10,3.08000595,3.08
tpcds_sf20_t1,Q05,4,20,3.08,3.08
tpcds_sf20_t1,Q06,1,1,6.336,6.24
tpcds_sf20_t1,Q06,1,2,6.28636842,6.24
tpcds_sf20_t1,Q06,1,3,6.26596491,6.24
tpcds_sf20_t1,Q06,1,5,6.24830753,6.24
tpcds_sf20_t1,Q06,1,10,6.2401548,6.24
tpcds_sf20_t1,Q06,1,20,6.24,6.24
tpcds_sf20_t1,Q06,2,1,6.2965,6.14
tpcds_sf20_t1,Q06,2,2,6.25910526,6.14
tpcds_sf20_t1,Q06,2,3,6.23948246,6.14
tpcds_sf20_t1,Q06,2,5,6.21797988,6.14
tpcds_sf20_t1,Q06,2,10,6.19000595,6.14
tpcds_sf20_t1,Q06,2,20,6.14,6.14
tpcds_sf20_t1,Q06,3,1,6.2875,6.14
tpcds_sf20_t1,Q06,3,2,6.25421053,6.14
tpcds_sf20_t1,Q06,3,3,6.23561404,6.14
tpcds_sf20_t1,Q06,3,5,6.21662603,6.14
tpcds_sf20_t1,Q06,3,10,6.19000054,6.14
tpcds_sf20_t1,Q06,3,20,6.14,6.14
tpcds_sf20_t1,Q06,4,1,6.3105,6.14
tpcds_sf20_t1,Q06,4,2,6.26005263,6.14
tpcds_sf20_t1,Q06,4,3,6.23296491,6.14
tpcds_sf20_t1,Q06,4,5,6.20123323,6.14
tpcds_sf20_t1,Q06,4,10,6.16377054,6.14
tpcds_sf20_t1,Q06,4,20,6.14,6.14
tpcds_sf20_t1,Q07,1,1,4.601,3.28
tpcds_sf20_t1,Q07,1,2,3.96410526,3.28
tpcds_sf20_t1,Q07,1,3,3.69546491,3.28
tpcds_sf20_t1,Q07,1,5,3.45061017,3.28
tpcds_sf20_t1,Q07,1,10,3.29437003,3.28
tpcds_sf20_t1,Q07,1,20,3.28,3.28
tpcds_sf20_t1,Q07,2,1,2.4355,2.26
tpcds_sf20_t1,Q07,2,2,2.38052632,2.26
tpcds_sf20_t1,Q07,2,3,2.35175439,2.26
tpcds_sf20_t1,Q07,2,5,2.32037797,2.26
tpcds_sf20_t1,Q07,2,10,2.28371993,2.26
tpcds_sf20_t1,Q07,2,20,2.26,2.26
tpcds_sf20_t1,Q07,3,1,2.4325,2.26
tpcds_sf20_t1,Q07,3,2,2.37526316,2.26
tpcds_sf20_t1,Q07,3,3,2.34701754,2.26
tpcds_sf20_t1,Q07,3,5,2.31825013,2.26
tpcds_sf20_t1,Q07,3,10,2.28369016,2.26
tpcds_sf20_t1,Q07,3,20,2.26,2.26
tpcds_sf20_t1,Q07,4,1,2.4415,2.36
tpcds_sf20_t1,Q07,4,2,2.39436842,2.36
tpcds_sf20_t1,Q07,4,3,2.37535965,2.36
tpcds_sf20_t1,Q07,4,5,2.36298633,2.36
tpcds_sf20_t1,Q07,4,10,2.36000595,2.36
tpcds_sf20_t1,Q07,4,20,2.36,2.36
tpcds_sf20_t1,Q08,1,1,3.065,2.97
tpcds_sf20_t1,Q08,1,2,3.05052632,2.97
tpcds_sf20_t1,Q08,1,3,3.04157895,2.97
tpcds_sf20_t1,Q08,1,5,3.02526316,2.97
tpcds_sf20_t1,Q08,1,10,2.99368421,2.97
tpcds_sf20_t1,Q08,1,20,2.97,2.97
tpcds_sf20_t1,Q08,2,1,1.925,1.85
tpcds_sf20_t1,Q08,2,2,1.90526316,1.85
tpcds_sf20_t1,Q08,2,3,1.88991228,1.85
tpcds_sf20_t1,Q08,2,5,1.8693692,1.85
tpcds_sf20_t1,Q08,2,10,1.85162539,1.85
tpcds_sf20_t1,Q08,2,20,1.85,1.85
tpcds_sf20_t1,Q08,3,1,1.94,1.85
tpcds_sf20_t1,Q08,3,2,1.93052632,1.85
tpcds_sf20_t1,Q08,3,3,1.92157895,1.85
tpcds_sf20_t1,Q08,3,5,1.90526316,1.85
tpcds_sf20_t1,Q08,3,10,1.87368421,1.85
tpcds_sf20_t1,Q08,3,20,1.85,1.85
tpcds_sf20_t1,Q08,4,1,1.955,1.95
tpcds_sf20_t1,Q08,4,2,1.95,1.95
tpcds_sf20_t1,Q08,4,3,1.95,1.95
tpcds_sf20_t1,Q08,4,5,1.95,1.95
tpcds_sf20_t1,Q08,4,10,1.95,1.95
tpcds_sf20_t1,Q08,4,20,1.95,1.95
tpcds_sf20_t1,Q09,1,1,6.261,6.24
tpcds_sf20_t1,Q09,1,2,6.24336842,6.24
tpcds_sf20_t1,Q09,1,3,6.24040351,6.24
tpcds_sf20_t1,Q09,1,5,6.24000064,6.24
tpcds_sf20_t1,Q09,1,10,6.24,6.24
tpcds_sf20_t1,Q09,1,20,6.24,6.24
tpcds_sf20_t1,Q09,2,1,6.263,6.24
tpcds_sf20_t1,Q09,2,2,6.24410526,6.24
tpcds_sf20_t1,Q09,2,3,6.24063158,6.24
tpcds_sf20_t1,Q09,2,5,6.24001354,6.24
tpcds_sf20_t1,Q09,2,10,6.24,6.24
tpcds_sf20_t1,Q09,2,20,6.24,6.24
tpcds_sf20_t1,Q09,3,1,6.2595,6.24
tpcds_sf20_t1,Q09,3,2,6.24347368,6.24
tpcds_sf20_t1,Q09,3,3,6.24082456,6.24
tpcds_sf20_t1,Q09,3,5,6.24008127,6.24
tpcds_sf20_t1,Q09,3,10,6.24,6.24
tpcds_sf20_t1,Q09,3,20,6.24,6.24
tpcds_sf20_t1,Q09,4,1,6.2765,6.24
tpcds_sf20_t1,Q09,4,2,6.25242105,6.24
tpcds_sf20_t1,Q09,4,3,6.24485965,6.24
tpcds_sf20_t1,Q09,4,5,6.24132675,6.24
tpcds_sf20_t1,Q09,4,10,6.24005418,6.24
tpcds_sf20_t1,Q09,4,20,6.24,6.24
tpcds_sf20_t1,Q10,1,1,2.485,2.36
tpcds_sf20_t1,Q10,1,2,2.45157895,2.36
tpcds_sf20_t1,Q10,1,3,2.43464912,2.36
tpcds_sf20_t1,Q10,1,5,2.41539861,2.36
tpcds_sf20_t1,Q10,1,10,2.38368421,2.36
tpcds_sf20_t1,Q10,1,20,2.36,2.36
tpcds_sf20_t1,Q10,2,1,2.49,2.36
tpcds_sf20_t1,Q10,2,2,2.45052632,2.36
tpcds_sf20_t1,Q10,2,3,2.42701754,2.36
tpcds_sf20_t1,Q10,2,5,2.40072497,2.36
tpcds_sf20_t1,Q10,2,10,2.37052632,2.36
tpcds_sf20_t1,Q10,2,20,2.36,2.36
tpcds_sf20_t1,Q10,3,1,2.495,2.36
tpcds_sf20_t1,Q10,3,2,2.45052632,2.36
tpcds_sf20_t1,Q10,3,3,2.42701754,2.36
tpcds_sf20_t1,Q10,3,5,2.40072497,2.36
tpcds_sf20_t1,Q10,3,10,2.37052632,2.36
tpcds_sf20_t1,Q10,3,20,2.36,2.36
tpcds_sf20_t1,Q10,4,1,1.288,1.13
tpcds_sf20_t1,Q10,4,2,1.24973684,1.13
tpcds_sf20_t1,Q10,4,3,1.22964912,1.13
tpcds_sf20_t1,Q10,4,5,1.20798375,1.13
tpcds_sf20_t1,Q10,4,10,1.18000595,1.13
tpcds_sf20_t1,Q10,4,20,1.13,1.13
tpcds_sf20_t1,Q11,1,1,15.7975,15.45
tpcds_sf20_t1,Q11,1,2,15.6941579,15.45
tpcds_sf20_t1,Q11,1,3,15.6449474,15.45
tpcds_sf20_t1,Q11,1,5,15.5927586,15.45
tpcds_sf20_t1,Q11,1,10,15.5266182,15.45
tpcds_sf20_t1,Q11,1,20,15.45,15.45
tpcds_sf20_t1,Q11,2,1,14.5415,14.33
tpcds_sf20_t1,Q11,2,2,14.4723158,14.33
tpcds_sf20_t1,Q11,2,3,14.440114,14.33
tpcds_sf20_t1,Q11,2,5,14.4022214,14.33
tpcds_sf20_t1,Q11,2,10,14.3572404,14.33
tpcds_sf20_t1,Q11,2,20,14.33,14.33
tpcds_sf20_t1,Q11,3,1,14.6,14.33
tpcds_sf20_t1,Q11,3,2,14.4907368,14.33
tpcds_sf20_t1,Q11,3,3,14.4358421,14.33
tpcds_sf20_t1,Q11,3,5,14.381924,14.33
tpcds_sf20_t1,Q11,3,10,14.3369041,14.33
tpcds_sf20_t1,Q11,3,20,14.33,14.33
tpcds_sf20_t1,Q11,4,1,14.716,14.13
tpcds_sf20_t1,Q11,4,2,14.4890526,14.13
tpcds_sf20_t1,Q11,4,3,14.3655175,14.13
tpcds_sf20_t1,Q11,4,5,14.249753,14.13
tpcds_sf20_t1,Q11,4,10,14.161939,14.13
tpcds_sf20_t1,Q11,4,20,14.13,14.13
tpcds_sf20_t1,Q12,1,1,0.518,0.51
tpcds_sf20_t1,Q12,1,2,0.516315789,0.51
tpcds_sf20_t1,Q12,1,3,0.514912281,0.51
tpcds_sf20_t1,Q12,1,5,0.512817337,0.51
tpcds_sf20_t1,Q12,1,10,0.510433437,0.51
tpcds_sf20_t1,Q12,1,20,0.51,0.51
tpcds_sf20_t1,Q12,2,1,0.41,0.41
tpcds_sf20_t1,Q12,2,2,0.41,0.41
tpcds_sf20_t1,Q12,2,3,0.41,0.41
tpcds_sf20_t1,Q12,2,5,0.41,0.41
tpcds_sf20_t1,Q12,2,10,0.41,0.41
tpcds_sf20_t1,Q12,2,20,0.41,0.41
tpcds_sf20_t1,Q12,3,1,0.41,0.41
tpcds_sf20_t1,Q12,3,2,0.41,0.41
tpcds_sf20_t1,Q12,3,3,0.41,0.41
tpcds_sf20_t1,Q12,3,5,0.41,0.41
tpcds_sf20_t1,Q12,3,10,0.41,0.41
tpcds_sf20_t1,Q12,3,20,0.41,0.41
tpcds_sf20_t1,Q12,4,1,0.41,0.41
tpcds_sf20_t1,Q12,4,2,0.41,0.41
tpcds_sf20_t1,Q12,4,3,0.41,0.41
tpcds_sf20_t1,Q12,4,5,0.41,0.41
